,trials,x,z,z_scaled,kernel,globalmax,t,id,environment,horizons,agent,Edistance
358,3,27,48.30834947879356,38,6,78,0.4,55,rough,10,per_gpt,3
359,4,26,97.63356965186142,77,6,78,0.4,55,rough,10,per_gpt,1
360,5,25,100.0,78,6,78,0.4,55,rough,10,per_gpt,1
361,6,24,65.90812806609082,52,6,78,0.4,55,rough,10,per_gpt,1
362,7,23,23.23678397811582,17,6,78,0.4,55,rough,10,per_gpt,1
363,8,25,100.0,77,6,78,0.4,55,rough,10,per_gpt,2
364,9,26,97.63356965186142,76,6,78,0.4,55,rough,10,per_gpt,1
365,10,25,100.0,78,6,78,0.4,55,rough,10,per_gpt,1
366,0,26,66.6330894572117,49,5,72,0.4,56,rough,5,per_gpt,-1
367,1,25,40.06644947951733,28,5,72,0.4,56,rough,5,per_gpt,1
368,2,27,28.120578718979377,20,5,72,0.4,56,rough,5,per_gpt,2
369,3,28,30.82741355907949,23,5,72,0.4,56,rough,5,per_gpt,1
370,4,29,18.46720546501824,13,5,72,0.4,56,rough,5,per_gpt,1
371,5,26,66.6330894572117,48,5,72,0.4,56,rough,5,per_gpt,3
372,0,27,68.56716851248802,44,21,66,0.6,57,rough,5,per_gpt,-1
373,1,26,33.90786089482476,22,21,66,0.6,57,rough,5,per_gpt,1
374,2,28,55.02873747193336,37,21,66,0.6,57,rough,5,per_gpt,2
375,3,29,10.42331415032915,5,21,66,0.6,57,rough,5,per_gpt,1
376,4,28,55.02873747193336,37,21,66,0.6,57,rough,5,per_gpt,1
377,5,30,31.60131356517615,21,21,66,0.6,57,rough,5,per_gpt,2
378,0,16,41.59930159605165,25,14,61,0.8,58,rough,5,per_gpt,-1
379,1,15,0.0,0,14,61,0.8,58,rough,5,per_gpt,1
380,2,17,78.7374658536536,48,14,61,0.8,58,rough,5,per_gpt,2
381,3,18,67.5474460709207,42,14,61,0.8,58,rough,5,per_gpt,1
382,4,17,78.7374658536536,49,14,61,0.8,58,rough,5,per_gpt,1
383,5,18,67.5474460709207,41,14,61,0.8,58,rough,5,per_gpt,1
384,0,30,78.50046870876527,55,16,73,0.0,59,rough,5,per_gpt,-1
385,1,29,62.788732993932896,46,16,73,0.0,59,rough,5,per_gpt,1
386,2,28,29.4992346195362,23,16,73,0.0,59,rough,5,per_gpt,1
387,3,27,36.05984490454925,27,16,73,0.0,59,rough,5,per_gpt,1
388,4,26,53.91296525601828,39,16,73,0.0,59,rough,5,per_gpt,1
389,5,25,75.80719409544609,56,16,73,0.0,59,rough,5,per_gpt,1
390,0,1,23.24227532396827,17,39,75,0.2,60,rough,5,per_gpt,-1
391,1,2,19.84737685939584,15,39,75,0.2,60,rough,5,per_gpt,1
392,2,3,35.07404596018232,26,39,75,0.2,60,rough,5,per_gpt,1
393,3,4,52.92811322108019,39,39,75,0.2,60,rough,5,per_gpt,1
394,4,5,69.89511580656345,52,39,75,0.2,60,rough,5,per_gpt,1
395,5,6,75.67865446378538,57,39,75,0.2,60,rough,5,per_gpt,1
396,0,29,18.46720546501824,14,5,73,0.4,61,rough,5,per_gpt,-1
397,1,28,30.82741355907949,22,5,73,0.4,61,rough,5,per_gpt,1
398,2,30,15.80960749615406,10,5,73,0.4,61,rough,5,per_gpt,2
399,3,27,28.120578718979377,21,5,73,0.4,61,rough,5,per_gpt,3
400,4,26,66.6330894572117,49,5,73,0.4,61,rough,5,per_gpt,1
401,5,25,40.06644947951733,29,5,73,0.4,61,rough,5,per_gpt,1
402,0,4,45.39019357465864,34,21,74,0.6,62,rough,5,per_gpt,-1
403,1,5,52.31708257480453,38,21,74,0.6,62,rough,5,per_gpt,1
404,2,6,39.83848755684804,29,21,74,0.6,62,rough,5,per_gpt,1
405,3,5,52.31708257480453,37,21,74,0.6,62,rough,5,per_gpt,1
406,4,4,45.39019357465864,35,21,74,0.6,62,rough,5,per_gpt,1
407,5,5,52.31708257480453,40,21,74,0.6,62,rough,5,per_gpt,1
408,0,25,40.06644947951733,29,5,73,0.8,63,rough,5,per_gpt,-1
409,1,26,66.6330894572117,49,5,73,0.8,63,rough,5,per_gpt,1
410,2,27,28.120578718979377,21,5,73,0.8,63,rough,5,per_gpt,1
411,3,28,30.82741355907949,22,5,73,0.8,63,rough,5,per_gpt,1
412,4,24,27.24262820992521,21,5,73,0.8,63,rough,5,per_gpt,4
413,5,23,40.05841299083471,28,5,73,0.8,63,rough,5,per_gpt,1
414,0,14,55.617281832915765,34,10,60,0.0,64,rough,5,per_gpt,-1
415,1,15,62.15778629619544,37,10,60,0.0,64,rough,5,per_gpt,1
416,2,16,100.0,62,10,60,0.0,64,rough,5,per_gpt,1
417,3,17,51.87488927640268,32,10,60,0.0,64,rough,5,per_gpt,1
418,4,16,100.0,59,10,60,0.0,64,rough,5,per_gpt,1
419,5,15,62.15778629619544,36,10,60,0.0,64,rough,5,per_gpt,1
420,0,1,100.0,76,1,75,0.2,65,rough,5,per_gpt,-1
421,1,2,81.53321391064478,60,1,75,0.2,65,rough,5,per_gpt,1
422,2,3,41.34728038717976,33,1,75,0.2,65,rough,5,per_gpt,1
423,3,4,31.80503625435589,24,1,75,0.2,65,rough,5,per_gpt,1
424,4,1,100.0,76,1,75,0.2,65,rough,5,per_gpt,3
425,5,2,81.53321391064478,60,1,75,0.2,65,rough,5,per_gpt,1
426,0,27,68.76939662487835,51,35,74,0.0,66,rough,10,per_gpt,-1
427,1,26,3.52708654411796,3,35,74,0.0,66,rough,10,per_gpt,1
428,2,28,78.70925015637397,55,35,74,0.0,66,rough,10,per_gpt,2
429,3,29,32.96021588141457,26,35,74,0.0,66,rough,10,per_gpt,1
430,4,30,13.75575494981467,10,35,74,0.0,66,rough,10,per_gpt,1
431,5,28,78.70925015637397,58,35,74,0.0,66,rough,10,per_gpt,2
432,6,27,68.76939662487835,50,35,74,0.0,66,rough,10,per_gpt,1
433,7,29,32.96021588141457,25,35,74,0.0,66,rough,10,per_gpt,2
434,8,28,78.70925015637397,59,35,74,0.0,66,rough,10,per_gpt,1
435,9,27,68.76939662487835,51,35,74,0.0,66,rough,10,per_gpt,1
436,10,28,78.70925015637397,59,35,74,0.0,66,rough,10,per_gpt,1
437,0,7,31.93475891301092,23,32,76,0.4,67,rough,5,per_gpt,-1
438,1,8,52.56582530956621,41,32,76,0.4,67,rough,5,per_gpt,1
439,2,9,48.39501523011206,37,32,76,0.4,67,rough,5,per_gpt,1
440,3,10,56.073824928205006,44,32,76,0.4,67,rough,5,per_gpt,1
441,4,11,89.21054362455297,68,32,76,0.4,67,rough,5,per_gpt,1
442,5,12,71.64094353001286,54,32,76,0.4,67,rough,5,per_gpt,1
443,0,8,63.60666488499358,50,15,76,0.6,68,rough,5,per_gpt,-1
444,1,7,76.58262245616496,56,15,76,0.6,68,rough,5,per_gpt,1
445,2,9,58.59618548382588,45,15,76,0.6,68,rough,5,per_gpt,2
446,3,6,70.9810145746377,53,15,76,0.6,68,rough,5,per_gpt,3
447,4,10,78.18645619232797,58,15,76,0.6,68,rough,5,per_gpt,4
448,5,11,100.0,75,15,76,0.6,68,rough,5,per_gpt,1
449,0,11,64.59187672257227,40,8,60,0.8,69,rough,5,per_gpt,-1
450,1,12,67.47111689714541,40,8,60,0.8,69,rough,5,per_gpt,1
451,2,13,62.42994293834844,38,8,60,0.8,69,rough,5,per_gpt,1
452,3,11,64.59187672257227,40,8,60,0.8,69,rough,5,per_gpt,2
453,4,12,67.47111689714541,40,8,60,0.8,69,rough,5,per_gpt,1
454,5,11,64.59187672257227,39,8,60,0.8,69,rough,5,per_gpt,1
455,0,21,100.0,70,9,70,0.0,70,rough,5,per_gpt,-1
456,1,22,83.47780606466038,58,9,70,0.0,70,rough,5,per_gpt,1
457,2,23,65.4786424640036,47,9,70,0.0,70,rough,5,per_gpt,1
458,3,24,57.07736925532901,41,9,70,0.0,70,rough,5,per_gpt,1
459,4,25,61.89322608612229,42,9,70,0.0,70,rough,5,per_gpt,1
460,5,26,78.72973791698153,56,9,70,0.0,70,rough,5,per_gpt,1
461,0,8,81.72115470632542,50,34,61,0.2,71,rough,5,per_gpt,-1
462,1,9,52.46454200640559,31,34,61,0.2,71,rough,5,per_gpt,1
463,2,7,100.0,61,34,61,0.2,71,rough,5,per_gpt,2
464,3,6,63.95516827179778,38,34,61,0.2,71,rough,5,per_gpt,1
465,4,7,100.0,61,34,61,0.2,71,rough,5,per_gpt,1
466,5,8,81.72115470632542,51,34,61,0.2,71,rough,5,per_gpt,1
467,0,17,49.36618876172163,39,5,76,0.4,72,rough,5,per_gpt,-1
468,1,18,60.04815159739864,46,5,76,0.4,72,rough,5,per_gpt,1
469,2,19,58.356552241477175,45,5,76,0.4,72,rough,5,per_gpt,1
470,3,20,76.69492119463357,57,5,76,0.4,72,rough,5,per_gpt,1
471,4,21,65.33633979104735,51,5,76,0.4,72,rough,5,per_gpt,1
472,5,22,55.44472142397148,41,5,76,0.4,72,rough,5,per_gpt,1
473,0,27,0.0,0,12,79,0.6,73,rough,5,per_gpt,-1
474,1,28,8.38380014718469,7,12,79,0.6,73,rough,5,per_gpt,1
475,2,26,23.7218640360439,18,12,79,0.6,73,rough,5,per_gpt,2
476,3,25,30.15625382890858,25,12,79,0.6,73,rough,5,per_gpt,1
477,4,24,25.67957678917096,19,12,79,0.6,73,rough,5,per_gpt,1
478,5,23,37.765921513171854,30,12,79,0.6,73,rough,5,per_gpt,1
479,0,9,52.46454200640559,43,34,80,0.8,74,rough,5,per_gpt,-1
480,1,10,1.96978253756903,3,34,80,0.8,74,rough,5,per_gpt,1
481,2,8,81.72115470632542,65,34,80,0.8,74,rough,5,per_gpt,2
482,3,7,100.0,80,34,80,0.8,74,rough,5,per_gpt,1
483,4,6,63.95516827179778,52,34,80,0.8,74,rough,5,per_gpt,1
484,5,5,30.91599977992969,22,34,80,0.8,74,rough,5,per_gpt,1
485,0,25,90.02294822519872,64,0,71,0.0,75,rough,5,per_gpt,-1
486,1,24,72.55729840707092,53,0,71,0.0,75,rough,5,per_gpt,1
487,2,26,100.0,70,0,71,0.0,75,rough,5,per_gpt,2
488,3,27,64.88557604985617,48,0,71,0.0,75,rough,5,per_gpt,1
489,4,26,100.0,73,0,71,0.0,75,rough,5,per_gpt,1
490,5,25,90.02294822519872,66,0,71,0.0,75,rough,5,per_gpt,1
491,0,24,29.54206500372349,22,17,72,0.2,76,rough,5,per_gpt,-1
492,1,25,49.57695194975224,34,17,72,0.2,76,rough,5,per_gpt,1
493,2,26,50.837389412921,37,17,72,0.2,76,rough,5,per_gpt,1
494,3,27,54.90802756920385,39,17,72,0.2,76,rough,5,per_gpt,1
495,4,28,64.27444382856763,44,17,72,0.2,76,rough,5,per_gpt,1
496,5,29,87.14406805005027,65,17,72,0.2,76,rough,5,per_gpt,1
497,0,3,26.869533362810248,18,2,61,0.2,77,rough,10,per_gpt,-1
498,1,4,21.43865690809701,12,2,61,0.2,77,rough,10,per_gpt,1
499,2,5,33.83567745988567,21,2,61,0.2,77,rough,10,per_gpt,1
500,3,6,64.97501954458332,39,2,61,0.2,77,rough,10,per_gpt,1
501,4,7,94.31653125242438,57,2,61,0.2,77,rough,10,per_gpt,1
502,5,8,100.0,62,2,61,0.2,77,rough,10,per_gpt,1
503,6,9,71.07425431413056,44,2,61,0.2,77,rough,10,per_gpt,1
504,7,10,54.97138044516832,33,2,61,0.2,77,rough,10,per_gpt,1
505,8,7,94.31653125242438,58,2,61,0.2,77,rough,10,per_gpt,3
506,9,8,100.0,62,2,61,0.2,77,rough,10,per_gpt,1
507,10,7,94.31653125242438,60,2,61,0.2,77,rough,10,per_gpt,1
508,0,9,34.15178539738536,22,11,69,0.4,78,rough,5,per_gpt,-1
509,1,10,47.30356284276829,31,11,69,0.4,78,rough,5,per_gpt,1
510,2,11,22.333136842948,14,11,69,0.4,78,rough,5,per_gpt,1
511,3,12,0.0,0,11,69,0.4,78,rough,5,per_gpt,1
512,4,11,22.333136842948,17,11,69,0.4,78,rough,5,per_gpt,1
513,5,10,47.30356284276829,32,11,69,0.4,78,rough,5,per_gpt,1
514,0,18,7.855315204274629,7,16,68,0.6,79,rough,5,per_gpt,-1
515,1,17,17.43362605622301,12,16,68,0.6,79,rough,5,per_gpt,1
516,2,19,45.37776382900899,33,16,68,0.6,79,rough,5,per_gpt,2
517,3,20,49.32949311874184,34,16,68,0.6,79,rough,5,per_gpt,1
518,4,21,72.90238090100134,50,16,68,0.6,79,rough,5,per_gpt,1
519,5,22,96.96616606726823,66,16,68,0.6,79,rough,5,per_gpt,1
520,0,12,76.1387498210849,51,6,67,0.8,80,rough,5,per_gpt,-1
521,1,13,76.55780093565977,53,6,67,0.8,80,rough,5,per_gpt,1
522,2,14,63.24338035085822,43,6,67,0.8,80,rough,5,per_gpt,1
523,3,13,76.55780093565977,51,6,67,0.8,80,rough,5,per_gpt,1
524,4,12,76.1387498210849,52,6,67,0.8,80,rough,5,per_gpt,1
525,5,13,76.55780093565977,53,6,67,0.8,80,rough,5,per_gpt,1
526,0,10,32.78364053239185,24,27,72,0.0,81,rough,5,per_gpt,-1
527,1,11,45.75123080614167,32,27,72,0.0,81,rough,5,per_gpt,1
528,2,12,94.09712118395116,67,27,72,0.0,81,rough,5,per_gpt,1
529,3,13,58.598796063226224,43,27,72,0.0,81,rough,5,per_gpt,1
530,4,12,94.09712118395116,68,27,72,0.0,81,rough,5,per_gpt,1
531,5,13,58.598796063226224,41,27,72,0.0,81,rough,5,per_gpt,1
532,0,29,21.86514944411457,17,31,79,0.2,82,rough,5,per_gpt,-1
533,1,28,34.00266406178336,28,31,79,0.2,82,rough,5,per_gpt,1
534,2,27,54.13646569395,43,31,79,0.2,82,rough,5,per_gpt,1
535,3,26,69.2300066185932,54,31,79,0.2,82,rough,5,per_gpt,1
536,4,25,57.31028356294354,45,31,79,0.2,82,rough,5,per_gpt,1
537,5,24,57.68066711540059,46,31,79,0.2,82,rough,5,per_gpt,1
538,0,7,100.0,72,34,71,0.4,83,rough,5,per_gpt,-1
539,1,6,63.95516827179778,45,34,71,0.4,83,rough,5,per_gpt,1
540,2,8,81.72115470632542,57,34,71,0.4,83,rough,5,per_gpt,2
541,3,9,52.46454200640559,38,34,71,0.4,83,rough,5,per_gpt,1
542,4,10,1.96978253756903,0,34,71,0.4,83,rough,5,per_gpt,1
543,5,7,100.0,72,34,71,0.4,83,rough,5,per_gpt,3
544,0,2,26.99007478325084,19,14,66,0.6,84,rough,5,per_gpt,-1
545,1,3,21.35064742428969,15,14,66,0.6,84,rough,5,per_gpt,1
546,2,1,10.66972834210079,6,14,66,0.6,84,rough,5,per_gpt,2
547,3,4,30.48609313062981,19,14,66,0.6,84,rough,5,per_gpt,3
548,4,5,25.184441594235068,17,14,66,0.6,84,rough,5,per_gpt,1
549,5,6,43.35090635080776,27,14,66,0.6,84,rough,5,per_gpt,1
550,0,30,71.91672931400127,49,24,67,0.8,85,rough,5,per_gpt,-1
551,1,29,88.27396954958824,60,24,67,0.8,85,rough,5,per_gpt,1
552,2,28,48.60740197945941,33,24,67,0.8,85,rough,5,per_gpt,1
553,3,29,88.27396954958824,57,24,67,0.8,85,rough,5,per_gpt,1
554,4,30,71.91672931400127,46,24,67,0.8,85,rough,5,per_gpt,1
555,5,29,88.27396954958824,60,24,67,0.8,85,rough,5,per_gpt,1
556,0,18,68.83985028448882,41,21,61,0.0,86,rough,5,per_gpt,-1
557,1,17,60.44276122661437,38,21,61,0.0,86,rough,5,per_gpt,1
558,2,19,56.0421715112876,34,21,61,0.0,86,rough,5,per_gpt,2
559,3,20,29.143240571882018,18,21,61,0.0,86,rough,5,per_gpt,1
560,4,16,56.01893450807077,37,21,61,0.0,86,rough,5,per_gpt,4
561,5,15,54.78272881798594,33,21,61,0.0,86,rough,5,per_gpt,1
562,0,19,52.105453911277685,40,38,74,1.0,87,smooth,5,per_gpt,-1
563,1,18,79.86207438684062,58,38,74,1.0,87,smooth,5,per_gpt,1
564,2,17,98.7140844853686,73,38,74,1.0,87,smooth,5,per_gpt,1
565,3,16,100.0,73,38,74,1.0,87,smooth,5,per_gpt,1
566,4,20,24.61864913489307,18,38,74,1.0,87,smooth,5,per_gpt,4
567,5,18,79.86207438684062,60,38,74,1.0,87,smooth,5,per_gpt,2
568,0,19,25.70548916436322,17,39,69,0.4,88,rough,10,per_gpt,-1
569,1,18,65.09898737549125,45,39,69,0.4,88,rough,10,per_gpt,1
570,2,20,0.0,1,39,69,0.4,88,rough,10,per_gpt,2
571,3,17,100.0,70,39,69,0.4,88,rough,10,per_gpt,3
572,4,16,67.27279360336192,45,39,69,0.4,88,rough,10,per_gpt,1
573,5,15,20.92814497667947,13,39,69,0.4,88,rough,10,per_gpt,1
574,6,14,30.3211362265867,21,39,69,0.4,88,rough,10,per_gpt,1
575,7,13,52.1415600930469,38,39,69,0.4,88,rough,10,per_gpt,1
576,8,12,57.8072884080914,39,39,69,0.4,88,rough,10,per_gpt,1
577,9,11,53.04871833631268,36,39,69,0.4,88,rough,10,per_gpt,1
578,10,18,65.09898737549125,46,39,69,0.4,88,rough,10,per_gpt,7
579,0,24,27.24262820992521,18,5,65,1.0,89,rough,5,per_gpt,-1
580,1,23,40.05841299083471,27,5,65,1.0,89,rough,5,per_gpt,1
581,2,25,40.06644947951733,27,5,65,1.0,89,rough,5,per_gpt,2
582,3,26,66.6330894572117,43,5,65,1.0,89,rough,5,per_gpt,1
583,4,27,28.120578718979377,17,5,65,1.0,89,rough,5,per_gpt,1
584,5,26,66.6330894572117,46,5,65,1.0,89,rough,5,per_gpt,1
585,0,23,77.47025507107568,58,20,74,1.0,90,smooth,5,per_gpt,-1
586,1,24,63.768631591018845,49,20,74,1.0,90,smooth,5,per_gpt,1
587,2,22,90.48837591118988,66,20,74,1.0,90,smooth,5,per_gpt,2
588,3,21,99.92988013845071,74,20,74,1.0,90,smooth,5,per_gpt,1
589,4,20,100.0,74,20,74,1.0,90,smooth,5,per_gpt,1
590,5,19,86.57050895916107,64,20,74,1.0,90,smooth,5,per_gpt,1
591,0,7,29.56105779742147,20,39,66,1.0,91,smooth,5,per_gpt,-1
592,1,8,31.67226085845242,23,39,66,1.0,91,smooth,5,per_gpt,1
593,2,9,36.57613955093161,24,39,66,1.0,91,smooth,5,per_gpt,1
594,3,10,42.05217824270238,27,39,66,1.0,91,smooth,5,per_gpt,1
595,4,11,50.88855575082933,36,39,66,1.0,91,smooth,5,per_gpt,1
596,5,12,67.1471361237324,44,39,66,1.0,91,smooth,5,per_gpt,1
597,0,21,58.18764764422084,38,31,62,1.0,92,smooth,5,per_gpt,-1
598,1,22,100.0,63,31,62,1.0,92,smooth,5,per_gpt,1
599,2,23,82.48194593184054,52,31,62,1.0,92,smooth,5,per_gpt,1
600,3,24,28.271857383708,19,31,62,1.0,92,smooth,5,per_gpt,1
601,4,22,100.0,62,31,62,1.0,92,smooth,5,per_gpt,2
602,5,23,82.48194593184054,50,31,62,1.0,92,smooth,5,per_gpt,1
603,0,27,70.07990645578091,45,23,63,1.0,93,rough,5,per_gpt,-1
604,1,28,87.3062679733712,54,23,63,1.0,93,rough,5,per_gpt,1
605,2,29,94.9224105566015,61,23,63,1.0,93,rough,5,per_gpt,1
606,3,26,94.18013116297988,60,23,63,1.0,93,rough,5,per_gpt,3
607,4,25,100.0,62,23,63,1.0,93,rough,5,per_gpt,1
608,5,24,70.46905508594735,44,23,63,1.0,93,rough,5,per_gpt,1
609,0,12,43.3641137234982,28,20,64,1.0,94,smooth,10,per_gpt,-1
610,1,13,34.73188344611166,24,20,64,1.0,94,smooth,10,per_gpt,1
611,2,11,49.70772499780818,31,20,64,1.0,94,smooth,10,per_gpt,2
612,3,10,49.60656156447567,33,20,64,1.0,94,smooth,10,per_gpt,1
613,4,9,34.02870283338342,21,20,64,1.0,94,smooth,10,per_gpt,1
614,5,14,22.24073663214069,14,20,64,1.0,94,smooth,10,per_gpt,5
615,6,15,15.789578412695851,10,20,64,1.0,94,smooth,10,per_gpt,1
616,7,16,24.63619576073217,18,20,64,1.0,94,smooth,10,per_gpt,1
617,8,17,43.2799625411233,27,20,64,1.0,94,smooth,10,per_gpt,1
618,9,18,65.11280457304154,41,20,64,1.0,94,smooth,10,per_gpt,1
619,10,19,86.57050895916107,57,20,64,1.0,94,smooth,10,per_gpt,1
620,0,5,29.08811829456652,23,0,75,1.0,95,smooth,5,per_gpt,-1
621,1,6,3.4936342130153704,2,0,75,1.0,95,smooth,5,per_gpt,1
622,2,7,0.0,0,0,75,1.0,95,smooth,5,per_gpt,1
623,3,4,59.18715728401014,45,0,75,1.0,95,smooth,5,per_gpt,3
624,4,3,74.44234881705704,57,0,75,1.0,95,smooth,5,per_gpt,1
625,5,2,70.7726114755007,53,0,75,1.0,95,smooth,5,per_gpt,1
626,0,4,43.23015520189186,25,36,61,1.0,96,rough,5,per_gpt,-1
627,1,5,50.09537731557801,31,36,61,1.0,96,rough,5,per_gpt,1
628,2,6,46.54159510808787,28,36,61,1.0,96,rough,5,per_gpt,1
629,3,7,64.35586453122652,39,36,61,1.0,96,rough,5,per_gpt,1
630,4,8,61.46341535903142,37,36,61,1.0,96,rough,5,per_gpt,1
631,5,9,69.24734701156649,43,36,61,1.0,96,rough,5,per_gpt,1
632,0,22,100.0,69,7,70,1.0,97,rough,10,per_gpt,-1
633,1,21,56.220827971697474,39,7,70,1.0,97,rough,10,per_gpt,1
634,2,20,14.581749675322689,10,7,70,1.0,97,rough,10,per_gpt,1
635,3,23,72.68443233895277,51,7,70,1.0,97,rough,10,per_gpt,3
636,4,24,38.762589327331,26,7,70,1.0,97,rough,10,per_gpt,1
637,5,19,35.838997480669235,25,7,70,1.0,97,rough,10,per_gpt,5
638,6,23,72.68443233895277,51,7,70,1.0,97,rough,10,per_gpt,4
639,7,25,42.7499048636322,29,7,70,1.0,97,rough,10,per_gpt,2
640,8,26,48.57687373965502,35,7,70,1.0,97,rough,10,per_gpt,1
641,9,27,28.98055547052017,20,7,70,1.0,97,rough,10,per_gpt,1
642,10,23,72.68443233895277,50,7,70,1.0,97,rough,10,per_gpt,4
643,0,20,60.21641643355382,39,14,63,1.0,98,smooth,5,per_gpt,-1
644,1,19,68.90791048065594,43,14,63,1.0,98,smooth,5,per_gpt,1
645,2,18,64.29258140521318,40,14,63,1.0,98,smooth,5,per_gpt,1
646,3,21,47.24077311850899,30,14,63,1.0,98,smooth,5,per_gpt,3
647,4,19,68.90791048065594,42,14,63,1.0,98,smooth,5,per_gpt,2
648,5,20,60.21641643355382,37,14,63,1.0,98,smooth,5,per_gpt,1
649,0,23,41.37768603504695,30,22,75,0.0,99,rough,10,per_gpt,-1
650,1,22,76.8811866924589,59,22,75,0.0,99,rough,10,per_gpt,1
651,2,21,83.43249292753156,63,22,75,0.0,99,rough,10,per_gpt,1
652,3,24,0.0,3,22,75,0.0,99,rough,10,per_gpt,3
653,4,25,17.28062576320999,13,22,75,0.0,99,rough,10,per_gpt,1
654,5,20,26.41781492757081,19,22,75,0.0,99,rough,10,per_gpt,5
655,6,19,32.5165264267712,23,22,75,0.0,99,rough,10,per_gpt,1
656,7,18,68.15934905088305,52,22,75,0.0,99,rough,10,per_gpt,1
657,8,17,89.40419898399635,68,22,75,0.0,99,rough,10,per_gpt,1
658,9,16,59.65813133398255,44,22,75,0.0,99,rough,10,per_gpt,1
659,10,15,32.201080619597214,24,22,75,0.0,99,rough,10,per_gpt,1
660,0,5,55.03712021650681,44,12,78,1.0,100,rough,5,per_gpt,-1
661,1,6,35.96926243455298,29,12,78,1.0,100,rough,5,per_gpt,1
662,2,7,6.24294832780476,6,12,78,1.0,100,rough,5,per_gpt,1
663,3,4,12.60834807113665,10,12,78,1.0,100,rough,5,per_gpt,3
664,4,5,55.03712021650681,41,12,78,1.0,100,rough,5,per_gpt,1
665,5,6,35.96926243455298,29,12,78,1.0,100,rough,5,per_gpt,1
666,0,14,45.34448810514604,35,9,80,1.0,101,rough,10,per_gpt,-1
667,1,15,63.03598567721448,51,9,80,1.0,101,rough,10,per_gpt,1
668,2,16,56.36587149140109,47,9,80,1.0,101,rough,10,per_gpt,1
669,3,15,63.03598567721448,50,9,80,1.0,101,rough,10,per_gpt,1
670,4,17,40.37794353405534,33,9,80,1.0,101,rough,10,per_gpt,2
671,5,15,63.03598567721448,50,9,80,1.0,101,rough,10,per_gpt,2
672,6,18,26.79680392165098,22,9,80,1.0,101,rough,10,per_gpt,3
673,7,15,63.03598567721448,51,9,80,1.0,101,rough,10,per_gpt,3
674,8,19,27.48724008730242,21,9,80,1.0,101,rough,10,per_gpt,4
675,9,15,63.03598567721448,50,9,80,1.0,101,rough,10,per_gpt,4
676,10,20,66.84617586028764,53,9,80,1.0,101,rough,10,per_gpt,5
677,0,2,57.861657306463975,42,31,71,1.0,102,smooth,10,per_gpt,-1
678,1,3,47.11801110670606,34,31,71,1.0,102,smooth,10,per_gpt,1
679,2,4,46.89160721223303,33,31,71,1.0,102,smooth,10,per_gpt,1
680,3,1,66.38809927759135,46,31,71,1.0,102,smooth,10,per_gpt,3
681,4,2,57.861657306463975,41,31,71,1.0,102,smooth,10,per_gpt,1
682,5,3,47.11801110670606,32,31,71,1.0,102,smooth,10,per_gpt,1
683,6,4,46.89160721223303,35,31,71,1.0,102,smooth,10,per_gpt,1
684,7,5,42.023295582912354,30,31,71,1.0,102,smooth,10,per_gpt,1
685,8,6,24.11345850527029,15,31,71,1.0,102,smooth,10,per_gpt,1
686,9,2,57.861657306463975,40,31,71,1.0,102,smooth,10,per_gpt,4
687,10,1,66.38809927759135,47,31,71,1.0,102,smooth,10,per_gpt,1
688,0,2,24.833029512406497,17,27,78,1.0,103,rough,5,per_gpt,-1
689,1,3,78.51749117361209,61,27,78,1.0,103,rough,5,per_gpt,1
690,2,4,74.41474206765348,58,27,78,1.0,103,rough,5,per_gpt,1
691,3,5,62.3760777642158,48,27,78,1.0,103,rough,5,per_gpt,1
692,4,6,29.29596881295136,24,27,78,1.0,103,rough,5,per_gpt,1
693,5,3,78.51749117361209,61,27,78,1.0,103,rough,5,per_gpt,3
694,0,11,51.17501611414308,33,16,62,1.0,104,smooth,10,per_gpt,-1
695,1,12,40.44416970377967,24,16,62,1.0,104,smooth,10,per_gpt,1
696,2,13,63.68547507086848,41,16,62,1.0,104,smooth,10,per_gpt,1
697,3,14,93.23734493858716,59,16,62,1.0,104,smooth,10,per_gpt,1
698,4,15,100.0,62,16,62,1.0,104,smooth,10,per_gpt,1
699,5,16,82.13307932327865,50,16,62,1.0,104,smooth,10,per_gpt,1
700,6,17,52.89522702803197,34,16,62,1.0,104,smooth,10,per_gpt,1
701,7,15,100.0,62,16,62,1.0,104,smooth,10,per_gpt,2
702,8,14,93.23734493858716,58,16,62,1.0,104,smooth,10,per_gpt,1
703,9,15,100.0,62,16,62,1.0,104,smooth,10,per_gpt,1
704,10,14,93.23734493858716,58,16,62,1.0,104,smooth,10,per_gpt,1
705,0,25,49.57695194975224,31,17,61,1.0,105,rough,10,per_gpt,-1
706,1,26,50.837389412921,30,17,61,1.0,105,rough,10,per_gpt,1
707,2,24,29.54206500372349,19,17,61,1.0,105,rough,10,per_gpt,2
708,3,27,54.90802756920385,33,17,61,1.0,105,rough,10,per_gpt,3
709,4,28,64.27444382856763,40,17,61,1.0,105,rough,10,per_gpt,1
710,5,29,87.14406805005027,53,17,61,1.0,105,rough,10,per_gpt,1
711,6,30,60.531068247464994,35,17,61,1.0,105,rough,10,per_gpt,1
712,7,29,87.14406805005027,52,17,61,1.0,105,rough,10,per_gpt,1
713,8,28,64.27444382856763,39,17,61,1.0,105,rough,10,per_gpt,1
714,9,27,54.90802756920385,36,17,61,1.0,105,rough,10,per_gpt,1
715,10,26,50.837389412921,29,17,61,1.0,105,rough,10,per_gpt,1
