,trials,x,z,z_scaled,kernel,globalmax,t,id,environment,Unnamed: 0.1,horizons,agent,Edistance
1239,0,5,88.36367912011707,62,15,70,1.0,237,rough,0.0,10.0,per_gpt,-1
1240,1,6,70.9810145746377,48,15,70,1.0,237,rough,1.0,10.0,per_gpt,1
1241,2,7,76.58262245616496,52,15,70,1.0,237,rough,2.0,10.0,per_gpt,1
1242,3,8,63.60666488499358,43,15,70,1.0,237,rough,3.0,10.0,per_gpt,1
1243,4,9,58.59618548382588,39,15,70,1.0,237,rough,4.0,10.0,per_gpt,1
1244,5,10,78.18645619232797,54,15,70,1.0,237,rough,5.0,10.0,per_gpt,1
1245,6,11,100.0,70,15,70,1.0,237,rough,6.0,10.0,per_gpt,1
1246,7,10,78.18645619232797,55,15,70,1.0,237,rough,7.0,10.0,per_gpt,1
1247,8,9,58.59618548382588,39,15,70,1.0,237,rough,8.0,10.0,per_gpt,1
1248,9,11,100.0,70,15,70,1.0,237,rough,9.0,10.0,per_gpt,2
1249,10,11,100.0,70,15,70,1.0,237,rough,10.0,10.0,per_gpt,0
1250,0,24,29.54206500372349,24,17,76,1.0,238,rough,0.0,5.0,per_gpt,-1
1251,1,25,49.57695194975224,37,17,76,1.0,238,rough,1.0,5.0,per_gpt,1
1252,2,26,50.837389412921,39,17,76,1.0,238,rough,2.0,5.0,per_gpt,1
1253,3,27,54.90802756920385,40,17,76,1.0,238,rough,3.0,5.0,per_gpt,1
1254,4,28,64.27444382856763,50,17,76,1.0,238,rough,4.0,5.0,per_gpt,1
1255,5,29,87.14406805005027,67,17,76,1.0,238,rough,5.0,5.0,per_gpt,1
1256,0,20,48.79354979703924,36,6,72,1.0,239,rough,0.0,10.0,per_gpt,-1
1257,1,19,81.79174035888768,58,6,72,1.0,239,rough,1.0,10.0,per_gpt,1
1258,2,18,99.3617036115647,72,6,72,1.0,239,rough,2.0,10.0,per_gpt,1
1259,3,17,66.95509431437915,48,6,72,1.0,239,rough,3.0,10.0,per_gpt,1
1260,4,16,41.030890023832676,30,6,72,1.0,239,rough,4.0,10.0,per_gpt,1
1261,5,19,81.79174035888768,58,6,72,1.0,239,rough,5.0,10.0,per_gpt,3
1262,6,18,99.3617036115647,72,6,72,1.0,239,rough,6.0,10.0,per_gpt,1
1263,7,19,81.79174035888768,59,6,72,1.0,239,rough,7.0,10.0,per_gpt,1
1264,8,18,99.3617036115647,72,6,72,1.0,239,rough,8.0,10.0,per_gpt,1
1265,9,19,81.79174035888768,59,6,72,1.0,239,rough,9.0,10.0,per_gpt,1
1266,10,18,99.3617036115647,72,6,72,1.0,239,rough,10.0,10.0,per_gpt,1
1267,0,19,60.061665873812316,46,33,80,0.4,23,rough,0.0,10.0,per_gpt,-1
1268,1,18,73.29903376579091,60,33,80,0.4,23,rough,1.0,10.0,per_gpt,1
1269,2,20,28.391676125891667,21,33,80,0.4,23,rough,2.0,10.0,per_gpt,2
1270,3,17,48.55516678212551,39,33,80,0.4,23,rough,3.0,10.0,per_gpt,3
1271,4,18,73.29903376579091,58,33,80,0.4,23,rough,4.0,10.0,per_gpt,1
1272,5,19,60.061665873812316,49,33,80,0.4,23,rough,5.0,10.0,per_gpt,1
1273,6,18,73.29903376579091,58,33,80,0.4,23,rough,6.0,10.0,per_gpt,1
1274,7,17,48.55516678212551,39,33,80,0.4,23,rough,7.0,10.0,per_gpt,1
1275,8,19,60.061665873812316,48,33,80,0.4,23,rough,8.0,10.0,per_gpt,2
1276,9,18,73.29903376579091,59,33,80,0.4,23,rough,9.0,10.0,per_gpt,1
1277,10,19,60.061665873812316,48,33,80,0.4,23,rough,10.0,10.0,per_gpt,1
1278,0,17,90.4191021346332,56,17,63,1.0,240,rough,0.0,5.0,per_gpt,-1
1279,1,18,72.26091630829404,44,17,63,1.0,240,rough,1.0,5.0,per_gpt,1
1280,2,19,59.571316710318754,37,17,63,1.0,240,rough,2.0,5.0,per_gpt,1
1281,3,16,74.57633852229868,48,17,63,1.0,240,rough,3.0,5.0,per_gpt,3
1282,4,15,45.75577789159396,28,17,63,1.0,240,rough,4.0,5.0,per_gpt,1
1283,5,17,90.4191021346332,55,17,63,1.0,240,rough,5.0,5.0,per_gpt,2
1284,0,23,0.0,0,33,67,1.0,241,rough,0.0,5.0,per_gpt,-1
1285,1,24,39.37971327612423,25,33,67,1.0,241,rough,1.0,5.0,per_gpt,1
1286,2,25,44.53358011074662,29,33,67,1.0,241,rough,2.0,5.0,per_gpt,1
1287,3,26,24.355026068605,17,33,67,1.0,241,rough,3.0,5.0,per_gpt,1
1288,4,27,44.645506519954296,31,33,67,1.0,241,rough,4.0,5.0,per_gpt,1
1289,5,28,83.75166897550275,56,33,67,1.0,241,rough,5.0,5.0,per_gpt,1
1290,0,7,6.24294832780476,5,12,72,1.0,242,rough,0.0,10.0,per_gpt,-1
1291,1,8,6.45447613341522,4,12,72,1.0,242,rough,1.0,10.0,per_gpt,1
1292,2,9,20.67939857779011,16,12,72,1.0,242,rough,2.0,10.0,per_gpt,1
1293,3,10,39.35986560418318,31,12,72,1.0,242,rough,3.0,10.0,per_gpt,1
1294,4,11,28.016183620294484,18,12,72,1.0,242,rough,4.0,10.0,per_gpt,1
1295,5,12,36.550032495569305,25,12,72,1.0,242,rough,5.0,10.0,per_gpt,1
1296,6,13,32.109106814837,23,12,72,1.0,242,rough,6.0,10.0,per_gpt,1
1297,7,11,28.016183620294484,19,12,72,1.0,242,rough,7.0,10.0,per_gpt,2
1298,8,12,36.550032495569305,26,12,72,1.0,242,rough,8.0,10.0,per_gpt,1
1299,9,13,32.109106814837,23,12,72,1.0,242,rough,9.0,10.0,per_gpt,1
1300,10,14,50.05065253915097,36,12,72,1.0,242,rough,10.0,10.0,per_gpt,1
1301,0,4,43.35360090946156,30,6,73,1.0,243,rough,0.0,10.0,per_gpt,-1
1302,1,5,16.94480926269691,12,6,73,1.0,243,rough,1.0,10.0,per_gpt,1
1303,2,6,31.370277346534348,25,6,73,1.0,243,rough,2.0,10.0,per_gpt,1
1304,3,7,37.444455240846395,27,6,73,1.0,243,rough,3.0,10.0,per_gpt,1
1305,4,3,71.25645622989514,52,6,73,1.0,243,rough,4.0,10.0,per_gpt,4
1306,5,2,19.10771969892208,12,6,73,1.0,243,rough,5.0,10.0,per_gpt,1
1307,6,4,43.35360090946156,32,6,73,1.0,243,rough,6.0,10.0,per_gpt,2
1308,7,8,8.09117159078142,6,6,73,1.0,243,rough,7.0,10.0,per_gpt,4
1309,8,9,18.23259195590274,12,6,73,1.0,243,rough,8.0,10.0,per_gpt,1
1310,9,1,0.0,0,6,73,1.0,243,rough,9.0,10.0,per_gpt,8
1311,10,3,71.25645622989514,52,6,73,1.0,243,rough,10.0,10.0,per_gpt,2
1312,0,28,20.575785041386847,16,15,77,1.0,244,rough,0.0,5.0,per_gpt,-1
1313,1,27,24.61436093959123,18,15,77,1.0,244,rough,1.0,5.0,per_gpt,1
1314,2,29,48.36064085384672,37,15,77,1.0,244,rough,2.0,5.0,per_gpt,2
1315,3,30,81.77447596444733,62,15,77,1.0,244,rough,3.0,5.0,per_gpt,1
1316,4,29,48.36064085384672,37,15,77,1.0,244,rough,4.0,5.0,per_gpt,1
1317,5,30,81.77447596444733,65,15,77,1.0,244,rough,5.0,5.0,per_gpt,1
1318,0,30,76.79119631727531,50,13,66,1.0,245,smooth,0.0,5.0,per_gpt,-1
1319,1,29,89.88260295375564,59,13,66,1.0,245,smooth,1.0,5.0,per_gpt,1
1320,2,28,99.90405403906671,65,13,66,1.0,245,smooth,2.0,5.0,per_gpt,1
1321,3,27,100.0,63,13,66,1.0,245,smooth,3.0,5.0,per_gpt,1
1322,4,26,82.8632772158036,55,13,66,1.0,245,smooth,4.0,5.0,per_gpt,1
1323,5,25,56.88641647175368,39,13,66,1.0,245,smooth,5.0,5.0,per_gpt,1
1324,0,2,54.0702899966243,45,37,80,1.0,246,rough,0.0,5.0,per_gpt,-1
1325,1,3,91.21635864494888,72,37,80,1.0,246,rough,1.0,5.0,per_gpt,1
1326,2,4,95.38905176822442,75,37,80,1.0,246,rough,2.0,5.0,per_gpt,1
1327,3,5,48.45952117805598,40,37,80,1.0,246,rough,3.0,5.0,per_gpt,1
1328,4,3,91.21635864494888,73,37,80,1.0,246,rough,4.0,5.0,per_gpt,2
1329,5,4,95.38905176822442,78,37,80,1.0,246,rough,5.0,5.0,per_gpt,1
1330,0,20,0.0,1,39,69,1.0,247,rough,0.0,5.0,per_gpt,-1
1331,1,19,25.70548916436322,18,39,69,1.0,247,rough,1.0,5.0,per_gpt,1
1332,2,18,65.09898737549125,45,39,69,1.0,247,rough,2.0,5.0,per_gpt,1
1333,3,17,100.0,69,39,69,1.0,247,rough,3.0,5.0,per_gpt,1
1334,4,16,67.27279360336192,49,39,69,1.0,247,rough,4.0,5.0,per_gpt,1
1335,5,17,100.0,69,39,69,1.0,247,rough,5.0,5.0,per_gpt,1
1336,0,1,52.323521560678024,34,25,67,1.0,248,rough,0.0,5.0,per_gpt,-1
1337,1,2,35.68477285553705,23,25,67,1.0,248,rough,1.0,5.0,per_gpt,1
1338,2,3,45.94266175451912,31,25,67,1.0,248,rough,2.0,5.0,per_gpt,1
1339,3,4,56.45738851469781,39,25,67,1.0,248,rough,3.0,5.0,per_gpt,1
1340,4,5,30.73250374609748,20,25,67,1.0,248,rough,4.0,5.0,per_gpt,1
1341,5,4,56.45738851469781,38,25,67,1.0,248,rough,5.0,5.0,per_gpt,1
1342,0,2,79.43865271211237,47,8,62,1.0,249,rough,0.0,5.0,per_gpt,-1
1343,1,1,12.88077168428515,7,8,62,1.0,249,rough,1.0,5.0,per_gpt,1
1344,2,3,97.15097066051628,60,8,62,1.0,249,rough,2.0,5.0,per_gpt,2
1345,3,4,86.04519538022272,52,8,62,1.0,249,rough,3.0,5.0,per_gpt,1
1346,4,3,97.15097066051628,61,8,62,1.0,249,rough,4.0,5.0,per_gpt,1
1347,5,4,86.04519538022272,53,8,62,1.0,249,rough,5.0,5.0,per_gpt,1
1348,0,27,60.47962679518347,38,13,64,0.0,24,rough,0.0,10.0,per_gpt,-1
1349,1,26,59.81090253993594,37,13,64,0.0,24,rough,1.0,10.0,per_gpt,1
1350,2,25,83.5059450382272,55,13,64,0.0,24,rough,2.0,10.0,per_gpt,1
1351,3,28,63.62072306555834,40,13,64,0.0,24,rough,3.0,10.0,per_gpt,3
1352,4,29,49.80585090806146,31,13,64,0.0,24,rough,4.0,10.0,per_gpt,1
1353,5,24,85.78289439670664,56,13,64,0.0,24,rough,5.0,10.0,per_gpt,5
1354,6,23,68.73480977629163,44,13,64,0.0,24,rough,6.0,10.0,per_gpt,1
1355,7,22,27.99582115794313,16,13,64,0.0,24,rough,7.0,10.0,per_gpt,1
1356,8,25,83.5059450382272,54,13,64,0.0,24,rough,8.0,10.0,per_gpt,3
1357,9,26,59.81090253993594,37,13,64,0.0,24,rough,9.0,10.0,per_gpt,1
1358,10,25,83.5059450382272,55,13,64,0.0,24,rough,10.0,10.0,per_gpt,1
1359,0,1,47.48061748701471,34,38,71,1.0,250,rough,0.0,5.0,per_gpt,-1
1360,1,2,75.57651639957668,54,38,71,1.0,250,rough,1.0,5.0,per_gpt,1
1361,2,3,82.28070802749508,59,38,71,1.0,250,rough,2.0,5.0,per_gpt,1
1362,3,4,52.395143836488266,37,38,71,1.0,250,rough,3.0,5.0,per_gpt,1
1363,4,5,51.940463412180236,37,38,71,1.0,250,rough,4.0,5.0,per_gpt,1
1364,5,2,75.57651639957668,55,38,71,1.0,250,rough,5.0,5.0,per_gpt,3
1365,0,6,96.13468752428588,71,11,72,1.0,251,rough,0.0,5.0,per_gpt,-1
1366,1,7,58.18640996432024,42,11,72,1.0,251,rough,1.0,5.0,per_gpt,1
1367,2,8,32.70871528634166,23,11,72,1.0,251,rough,2.0,5.0,per_gpt,1
1368,3,5,70.13696425114325,49,11,72,1.0,251,rough,3.0,5.0,per_gpt,3
1369,4,4,31.81294900673139,24,11,72,1.0,251,rough,4.0,5.0,per_gpt,1
1370,5,3,47.9163023708673,35,11,72,1.0,251,rough,5.0,5.0,per_gpt,1
1371,0,13,66.40993771064414,46,1,67,1.0,252,smooth,0.0,10.0,per_gpt,-1
1372,1,14,61.793898987916165,40,1,67,1.0,252,smooth,1.0,10.0,per_gpt,1
1373,2,15,53.793500481399526,36,1,67,1.0,252,smooth,2.0,10.0,per_gpt,1
1374,3,16,59.74174062530081,41,1,67,1.0,252,smooth,3.0,10.0,per_gpt,1
1375,4,17,73.1642089166327,49,1,67,1.0,252,smooth,4.0,10.0,per_gpt,1
1376,5,18,81.44201982925144,56,1,67,1.0,252,smooth,5.0,10.0,per_gpt,1
1377,6,19,86.95054901654271,58,1,67,1.0,252,smooth,6.0,10.0,per_gpt,1
1378,7,20,94.73233282924096,64,1,67,1.0,252,smooth,7.0,10.0,per_gpt,1
1379,8,19,86.95054901654271,60,1,67,1.0,252,smooth,8.0,10.0,per_gpt,1
1380,9,20,94.73233282924096,64,1,67,1.0,252,smooth,9.0,10.0,per_gpt,1
1381,10,19,86.95054901654271,56,1,67,1.0,252,smooth,10.0,10.0,per_gpt,1
1382,0,14,30.3211362265867,20,39,63,1.0,253,rough,0.0,5.0,per_gpt,-1
1383,1,13,52.1415600930469,34,39,63,1.0,253,rough,1.0,5.0,per_gpt,1
1384,2,15,20.92814497667947,13,39,63,1.0,253,rough,2.0,5.0,per_gpt,2
1385,3,12,57.807288408091395,35,39,63,1.0,253,rough,3.0,5.0,per_gpt,3
1386,4,11,53.04871833631268,34,39,63,1.0,253,rough,4.0,5.0,per_gpt,1
1387,5,13,52.1415600930469,31,39,63,1.0,253,rough,5.0,5.0,per_gpt,2
1388,0,18,67.47182054806005,44,32,63,1.0,254,rough,0.0,5.0,per_gpt,-1
1389,1,17,47.97889584250759,29,32,63,1.0,254,rough,1.0,5.0,per_gpt,1
1390,2,19,72.61583047807682,45,32,63,1.0,254,rough,2.0,5.0,per_gpt,2
1391,3,20,96.12122082264288,61,32,63,1.0,254,rough,3.0,5.0,per_gpt,1
1392,4,19,72.61583047807682,46,32,63,1.0,254,rough,4.0,5.0,per_gpt,1
1393,5,20,96.12122082264288,61,32,63,1.0,254,rough,5.0,5.0,per_gpt,1
1394,0,10,74.82169457852379,58,0,78,1.0,255,rough,0.0,5.0,per_gpt,-1
1395,1,11,42.86467174000505,34,0,78,1.0,255,rough,1.0,5.0,per_gpt,1
1396,2,9,95.52038482559212,75,0,78,1.0,255,rough,2.0,5.0,per_gpt,2
1397,3,8,74.40650857610247,59,0,78,1.0,255,rough,3.0,5.0,per_gpt,1
1398,4,9,95.52038482559212,74,0,78,1.0,255,rough,4.0,5.0,per_gpt,1
1399,5,9,95.52038482559212,73,0,78,1.0,255,rough,5.0,5.0,per_gpt,0
1400,0,3,15.99425510155726,10,27,68,1.0,256,smooth,0.0,10.0,per_gpt,-1
1401,1,4,48.96495768012984,34,27,68,1.0,256,smooth,1.0,10.0,per_gpt,1
1402,2,5,74.60892199563453,52,27,68,1.0,256,smooth,2.0,10.0,per_gpt,1
1403,3,6,77.63280434400782,54,27,68,1.0,256,smooth,3.0,10.0,per_gpt,1
1404,4,7,59.7087753798208,40,27,68,1.0,256,smooth,4.0,10.0,per_gpt,1
1405,5,6,77.63280434400782,53,27,68,1.0,256,smooth,5.0,10.0,per_gpt,1
1406,6,5,74.60892199563453,50,27,68,1.0,256,smooth,6.0,10.0,per_gpt,1
1407,7,4,48.96495768012984,33,27,68,1.0,256,smooth,7.0,10.0,per_gpt,1
1408,8,3,15.99425510155726,12,27,68,1.0,256,smooth,8.0,10.0,per_gpt,1
1409,9,5,74.60892199563453,50,27,68,1.0,256,smooth,9.0,10.0,per_gpt,2
1410,10,6,77.63280434400782,52,27,68,1.0,256,smooth,10.0,10.0,per_gpt,1
1411,0,15,15.789578412695851,11,20,72,1.0,257,smooth,0.0,10.0,per_gpt,-1
1412,1,14,22.24073663214069,17,20,72,1.0,257,smooth,1.0,10.0,per_gpt,1
1413,2,13,34.73188344611166,26,20,72,1.0,257,smooth,2.0,10.0,per_gpt,1
1414,3,16,24.63619576073217,17,20,72,1.0,257,smooth,3.0,10.0,per_gpt,3
1415,4,17,43.279962541123304,32,20,72,1.0,257,smooth,4.0,10.0,per_gpt,1
1416,5,18,65.11280457304154,48,20,72,1.0,257,smooth,5.0,10.0,per_gpt,1
1417,6,19,86.57050895916107,63,20,72,1.0,257,smooth,6.0,10.0,per_gpt,1
1418,7,20,100.0,73,20,72,1.0,257,smooth,7.0,10.0,per_gpt,1
1419,8,21,99.92988013845073,74,20,72,1.0,257,smooth,8.0,10.0,per_gpt,1
1420,9,22,90.48837591118988,66,20,72,1.0,257,smooth,9.0,10.0,per_gpt,1
1421,10,21,99.92988013845073,71,20,72,1.0,257,smooth,10.0,10.0,per_gpt,1
1422,0,19,38.25851950026677,25,30,64,1.0,258,smooth,0.0,10.0,per_gpt,-1
1423,1,20,37.901202333460034,25,30,64,1.0,258,smooth,1.0,10.0,per_gpt,1
1424,2,21,25.780885515590462,17,30,64,1.0,258,smooth,2.0,10.0,per_gpt,1
1425,3,18,30.581606862494898,19,30,64,1.0,258,smooth,3.0,10.0,per_gpt,3
1426,4,17,19.591244680975638,13,30,64,1.0,258,smooth,4.0,10.0,per_gpt,1
1427,5,16,7.942998123673039,6,30,64,1.0,258,smooth,5.0,10.0,per_gpt,1
1428,6,15,0.0,0,30,64,1.0,258,smooth,6.0,10.0,per_gpt,1
1429,7,22,10.46956587339463,5,30,64,1.0,258,smooth,7.0,10.0,per_gpt,7
1430,8,23,3.9423214107793503,3,30,64,1.0,258,smooth,8.0,10.0,per_gpt,1
1431,9,24,5.384049000819839,3,30,64,1.0,258,smooth,9.0,10.0,per_gpt,1
1432,10,25,7.5222645786438695,6,30,64,1.0,258,smooth,10.0,10.0,per_gpt,1
1433,0,1,38.095091730560945,23,23,64,1.0,259,smooth,0.0,10.0,per_gpt,-1
1434,1,2,30.28864837325101,21,23,64,1.0,259,smooth,1.0,10.0,per_gpt,1
1435,2,3,32.766234960017336,22,23,64,1.0,259,smooth,2.0,10.0,per_gpt,1
1436,3,4,37.92348177046287,23,23,64,1.0,259,smooth,3.0,10.0,per_gpt,1
1437,4,5,41.017317355074404,26,23,64,1.0,259,smooth,4.0,10.0,per_gpt,1
1438,5,6,42.5072974889556,27,23,64,1.0,259,smooth,5.0,10.0,per_gpt,1
1439,6,7,35.21644802369776,22,23,64,1.0,259,smooth,6.0,10.0,per_gpt,1
1440,7,8,16.970989474439012,11,23,64,1.0,259,smooth,7.0,10.0,per_gpt,1
1441,8,5,41.017317355074404,27,23,64,1.0,259,smooth,8.0,10.0,per_gpt,3
1442,9,6,42.5072974889556,28,23,64,1.0,259,smooth,9.0,10.0,per_gpt,1
1443,10,7,35.21644802369776,22,23,64,1.0,259,smooth,10.0,10.0,per_gpt,1
1444,0,7,57.88237720667211,38,7,64,0.2,25,rough,0.0,10.0,per_gpt,-1
1445,1,8,42.75645547915683,27,7,64,0.2,25,rough,1.0,10.0,per_gpt,1
1446,2,9,35.722863502500815,23,7,64,0.2,25,rough,2.0,10.0,per_gpt,1
1447,3,6,59.36921143923903,37,7,64,0.2,25,rough,3.0,10.0,per_gpt,3
1448,4,5,9.67967653911108,6,7,64,0.2,25,rough,4.0,10.0,per_gpt,1
1449,5,4,11.170520094013039,6,7,64,0.2,25,rough,5.0,10.0,per_gpt,1
1450,6,10,8.344542307393791,6,7,64,0.2,25,rough,6.0,10.0,per_gpt,6
1451,7,3,43.29513106379832,28,7,64,0.2,25,rough,7.0,10.0,per_gpt,7
1452,8,2,20.69207658872486,12,7,64,0.2,25,rough,8.0,10.0,per_gpt,1
1453,9,1,0.0,2,7,64,0.2,25,rough,9.0,10.0,per_gpt,1
1454,10,7,57.88237720667211,38,7,64,0.2,25,rough,10.0,10.0,per_gpt,6
1455,0,30,4.8561465913205,4,35,77,1.0,260,smooth,0.0,10.0,per_gpt,-1
1456,1,29,0.0,2,35,77,1.0,260,smooth,1.0,10.0,per_gpt,1
1457,2,28,21.99578171031664,17,35,77,1.0,260,smooth,2.0,10.0,per_gpt,1
1458,3,27,45.37478736980271,36,35,77,1.0,260,smooth,3.0,10.0,per_gpt,1
1459,4,26,59.68639856253268,45,35,77,1.0,260,smooth,4.0,10.0,per_gpt,1
1460,5,25,66.64760642684789,52,35,77,1.0,260,smooth,5.0,10.0,per_gpt,1
1461,6,24,68.44862778721135,52,35,77,1.0,260,smooth,6.0,10.0,per_gpt,1
1462,7,23,75.14320756981245,57,35,77,1.0,260,smooth,7.0,10.0,per_gpt,1
1463,8,22,90.5066361769084,70,35,77,1.0,260,smooth,8.0,10.0,per_gpt,1
1464,9,21,100.0,77,35,77,1.0,260,smooth,9.0,10.0,per_gpt,1
1465,10,20,95.72269343427956,73,35,77,1.0,260,smooth,10.0,10.0,per_gpt,1
1466,0,7,59.7087753798208,37,27,63,1.0,261,smooth,0.0,10.0,per_gpt,-1
1467,1,8,37.827752729866674,26,27,63,1.0,261,smooth,1.0,10.0,per_gpt,1
1468,2,9,32.44014536251028,18,27,63,1.0,261,smooth,2.0,10.0,per_gpt,1
1469,3,6,77.63280434400782,49,27,63,1.0,261,smooth,3.0,10.0,per_gpt,3
1470,4,5,74.60892199563453,46,27,63,1.0,261,smooth,4.0,10.0,per_gpt,1
1471,5,6,77.63280434400782,51,27,63,1.0,261,smooth,5.0,10.0,per_gpt,1
1472,6,5,74.60892199563453,47,27,63,1.0,261,smooth,6.0,10.0,per_gpt,1
1473,7,4,48.96495768012984,31,27,63,1.0,261,smooth,7.0,10.0,per_gpt,1
1474,8,3,15.99425510155726,11,27,63,1.0,261,smooth,8.0,10.0,per_gpt,1
1475,9,2,0.0,0,27,63,1.0,261,smooth,9.0,10.0,per_gpt,1
1476,10,7,59.7087753798208,40,27,63,1.0,261,smooth,10.0,10.0,per_gpt,5
1477,0,2,78.59308666434734,50,30,64,0.4,26,rough,0.0,10.0,per_gpt,-1
1478,1,1,71.63568605311451,46,30,64,0.4,26,rough,1.0,10.0,per_gpt,1
1479,2,3,63.46208356019586,42,30,64,0.4,26,rough,2.0,10.0,per_gpt,2
1480,3,4,36.860094834893395,24,30,64,0.4,26,rough,3.0,10.0,per_gpt,1
1481,4,5,23.51463942095936,14,30,64,0.4,26,rough,4.0,10.0,per_gpt,1
1482,5,6,53.51885397760904,35,30,64,0.4,26,rough,5.0,10.0,per_gpt,1
1483,6,7,40.328288404099425,26,30,64,0.4,26,rough,6.0,10.0,per_gpt,1
1484,7,2,78.59308666434734,52,30,64,0.4,26,rough,7.0,10.0,per_gpt,5
1485,8,1,71.63568605311451,46,30,64,0.4,26,rough,8.0,10.0,per_gpt,1
1486,9,2,78.59308666434734,49,30,64,0.4,26,rough,9.0,10.0,per_gpt,1
1487,10,3,63.46208356019586,42,30,64,0.4,26,rough,10.0,10.0,per_gpt,1
1488,0,6,0.0,2,13,74,0.0,27,rough,0.0,10.0,per_gpt,-1
1489,1,7,7.47324847565333,5,13,74,0.0,27,rough,1.0,10.0,per_gpt,1
1490,2,8,93.6038337977229,70,13,74,0.0,27,rough,2.0,10.0,per_gpt,1
1491,3,9,79.6305606897759,59,13,74,0.0,27,rough,3.0,10.0,per_gpt,1
1492,4,10,11.428255880934909,11,13,74,0.0,27,rough,4.0,10.0,per_gpt,1
1493,5,8,93.6038337977229,70,13,74,0.0,27,rough,5.0,10.0,per_gpt,2
1494,6,9,79.6305606897759,58,13,74,0.0,27,rough,6.0,10.0,per_gpt,1
1495,7,7,7.47324847565333,6,13,74,0.0,27,rough,7.0,10.0,per_gpt,2
1496,8,8,93.6038337977229,70,13,74,0.0,27,rough,8.0,10.0,per_gpt,1
1497,9,9,79.6305606897759,59,13,74,0.0,27,rough,9.0,10.0,per_gpt,1
1498,10,8,93.6038337977229,68,13,74,0.0,27,rough,10.0,10.0,per_gpt,1
1499,0,11,45.19758847934451,27,14,60,0.2,28,rough,0.0,10.0,per_gpt,-1
1500,1,12,34.88361525184188,22,14,60,0.2,28,rough,1.0,10.0,per_gpt,1
1501,2,13,55.82151722355261,31,14,60,0.2,28,rough,2.0,10.0,per_gpt,1
1502,3,14,16.13739995862394,9,14,60,0.2,28,rough,3.0,10.0,per_gpt,1
1503,4,13,55.82151722355261,34,14,60,0.2,28,rough,4.0,10.0,per_gpt,1
1504,5,15,0.0,0,14,60,0.2,28,rough,5.0,10.0,per_gpt,2
1505,6,12,34.88361525184188,20,14,60,0.2,28,rough,6.0,10.0,per_gpt,3
1506,7,13,55.82151722355261,33,14,60,0.2,28,rough,7.0,10.0,per_gpt,1
1507,8,11,45.19758847934451,29,14,60,0.2,28,rough,8.0,10.0,per_gpt,2
1508,9,13,55.82151722355261,33,14,60,0.2,28,rough,9.0,10.0,per_gpt,2
1509,10,11,45.19758847934451,27,14,60,0.2,28,rough,10.0,10.0,per_gpt,2
1510,0,25,81.4003284113426,63,26,79,0.4,29,rough,0.0,10.0,per_gpt,-1
1511,1,24,59.93402010427997,48,26,79,0.4,29,rough,1.0,10.0,per_gpt,1
1512,2,26,100.0,80,26,79,0.4,29,rough,2.0,10.0,per_gpt,2
1513,3,27,77.89387356153767,62,26,79,0.4,29,rough,3.0,10.0,per_gpt,1
1514,4,28,53.15619748611723,41,26,79,0.4,29,rough,4.0,10.0,per_gpt,1
1515,5,23,71.47031365549677,59,26,79,0.4,29,rough,5.0,10.0,per_gpt,5
1516,6,29,48.01531713828332,37,26,79,0.4,29,rough,6.0,10.0,per_gpt,6
1517,7,22,69.8234010499189,55,26,79,0.4,29,rough,7.0,10.0,per_gpt,7
1518,8,21,46.31139748397245,38,26,79,0.4,29,rough,8.0,10.0,per_gpt,1
1519,9,30,36.32565978712885,29,26,79,0.4,29,rough,9.0,10.0,per_gpt,9
1520,10,26,100.0,78,26,79,0.4,29,rough,10.0,10.0,per_gpt,4
1521,0,7,53.69624383652069,43,14,80,0.4,2,rough,0.0,10.0,per_gpt,-1
1522,1,8,44.476167646166296,35,14,80,0.4,2,rough,1.0,10.0,per_gpt,1
1523,2,9,63.460363842318635,50,14,80,0.4,2,rough,2.0,10.0,per_gpt,1
1524,3,10,60.15967713897674,49,14,80,0.4,2,rough,3.0,10.0,per_gpt,1
1525,4,11,45.19758847934451,35,14,80,0.4,2,rough,4.0,10.0,per_gpt,1
1526,5,9,63.460363842318635,51,14,80,0.4,2,rough,5.0,10.0,per_gpt,2
1527,6,8,44.476167646166296,36,14,80,0.4,2,rough,6.0,10.0,per_gpt,1
1528,7,9,63.460363842318635,51,14,80,0.4,2,rough,7.0,10.0,per_gpt,1
1529,8,7,53.69624383652069,43,14,80,0.4,2,rough,8.0,10.0,per_gpt,2
1530,9,9,63.460363842318635,51,14,80,0.4,2,rough,9.0,10.0,per_gpt,2
1531,10,8,44.476167646166296,37,14,80,0.4,2,rough,10.0,10.0,per_gpt,1
1532,0,10,12.26718826269923,9,21,79,0.0,2,smooth,,,per_gpt,2
1533,1,11,0.7325044490403501,0,21,79,0.0,2,smooth,,,per_gpt,1
1534,2,9,29.250054616938492,25,21,79,0.0,2,smooth,,,per_gpt,2
1535,3,8,38.96106558592875,30,21,79,0.0,2,smooth,,,per_gpt,1
1536,4,7,44.87617759180018,37,21,79,0.0,2,smooth,,,per_gpt,1
1537,5,6,55.869695352409884,43,21,79,0.0,2,smooth,,,per_gpt,1
1538,6,5,69.73475706624677,55,21,79,0.0,2,smooth,,,per_gpt,1
1539,7,4,82.06200840533938,64,21,79,0.0,2,smooth,,,per_gpt,1
1540,8,3,92.46103388763343,73,21,79,0.0,2,smooth,,,per_gpt,1
1541,9,2,96.46803999278069,76,21,79,0.0,2,smooth,,,per_gpt,1
